bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
3,3404,3,6,3,3,95,51,2020-05-09 9:15:00
3,3405,1,1,0,1,6,26,2020-05-09 9:15:00
3,3451,2,2,2,2,12,16,2020-05-09 9:15:00
3,3452,2,1,1,2,14,24,2020-05-09 9:15:00
3,3453,2,1,1,2,12,30,2020-05-09 9:15:00
3,3454,5,5,3,5,48,40,2020-05-09 9:15:00
3,3455,2,0,0,2,17,2,2020-05-09 9:15:00
3,3456,1,3,3,1,7,23,2020-05-09 9:15:00
3,3457,3,0,0,2,28,15,2020-05-09 9:15:00
3,3458,1,0,0,1,10,5,2020-05-09 9:15:00
3,3459,7,0,0,6,54,72,2020-05-09 9:15:00
3,3460,3,0,0,3,43,26,2020-05-09 9:15:00
3,3462,1,0,0,1,10,3,2020-05-09 9:15:00
4,4011,10,8,6,9,98,95,2020-05-09 9:15:00
4,4012,3,6,2,3,14,55,2020-05-09 9:15:00
5,5111,12,17,9,11,76,234,2020-05-09 9:15:00
5,5112,11,14,10,9,85,147,2020-05-09 9:15:00
5,5113,15,20,20,14,101,257,2020-05-09 9:15:00
5,5114,6,8,6,4,33,74,2020-05-09 9:15:00
5,5116,5,8,7,4,45,74,2020-05-09 9:15:00
5,5117,2,3,2,2,24,29,2020-05-09 9:15:00
5,5119,5,0,0,4,43,26,2020-05-09 9:15:00
5,5120,1,3,2,1,20,16,2020-05-09 9:15:00
5,5122,3,8,8,3,39,54,2020-05-09 9:15:00
5,5124,5,6,5,5,104,106,2020-05-09 9:15:00
5,5154,5,9,7,5,28,47,2020-05-09 9:15:00
5,5158,6,3,1,6,53,37,2020-05-09 9:15:00
5,5162,7,7,6,6,37,85,2020-05-09 9:15:00
5,5166,4,4,3,4,17,43,2020-05-09 9:15:00
5,5170,9,15,5,8,69,102,2020-05-09 9:15:00
5,5314,16,15,10,11,68,220,2020-05-09 9:15:00
5,5315,26,24,18,18,106,338,2020-05-09 9:15:00
5,5316,4,0,0,2,35,53,2020-05-09 9:15:00
5,5334,9,34,32,7,67,197,2020-05-09 9:15:00
5,5358,6,3,3,5,33,45,2020-05-09 9:15:00
5,5362,7,5,4,7,35,47,2020-05-09 9:15:00
5,5366,3,2,1,3,2,45,2020-05-09 9:15:00
5,5370,3,5,5,3,4,32,2020-05-09 9:15:00
5,5374,6,0,0,6,35,44,2020-05-09 9:15:00
5,5378,4,1,1,4,16,37,2020-05-09 9:15:00
5,5382,6,4,1,6,25,69,2020-05-09 9:15:00
5,5512,2,1,1,2,35,26,2020-05-09 9:15:00
5,5513,6,2,1,4,68,65,2020-05-09 9:15:00
5,5515,8,12,8,7,63,202,2020-05-09 9:15:00
5,5554,5,2,2,5,34,47,2020-05-09 9:15:00
5,5558,3,1,0,3,26,12,2020-05-09 9:15:00
5,5562,14,8,1,14,111,199,2020-05-09 9:15:00
5,5566,6,12,8,5,34,66,2020-05-09 9:15:00
5,5570,5,1,1,5,38,24,2020-05-09 9:15:00
5,5711,5,5,4,4,56,109,2020-05-09 9:15:00
5,5754,3,1,0,3,23,31,2020-05-09 9:15:00
5,5758,4,2,2,3,20,52,2020-05-09 9:15:00
5,5762,5,2,2,5,18,24,2020-05-09 9:15:00
5,5766,2,4,1,2,27,55,2020-05-09 9:15:00
5,5770,6,4,1,6,55,100,2020-05-09 9:15:00
5,5774,4,4,4,3,39,69,2020-05-09 9:15:00
5,5911,7,5,3,5,96,155,2020-05-09 9:15:00
5,5913,8,9,6,8,72,235,2020-05-09 9:15:00
5,5914,5,6,2,5,41,49,2020-05-09 9:15:00
5,5915,6,2,0,5,35,54,2020-05-09 9:15:00
5,5916,4,4,4,4,26,44,2020-05-09 9:15:00
5,5954,5,3,2,5,39,64,2020-05-09 9:15:00
5,5958,8,5,1,8,56,49,2020-05-09 9:15:00
5,5962,7,11,8,7,45,75,2020-05-09 9:15:00
5,5966,3,7,4,3,19,29,2020-05-09 9:15:00
5,5970,6,1,1,6,44,96,2020-05-09 9:15:00
5,5974,8,1,1,7,43,74,2020-05-09 9:15:00
5,5978,8,1,0,8,68,70,2020-05-09 9:15:00
6,6411,6,8,2,4,22,55,2020-05-09 9:15:00
6,6412,16,32,25,12,86,246,2020-05-09 9:15:00
6,6413,2,5,3,2,34,80,2020-05-09 9:15:00
6,6414,5,8,7,4,57,85,2020-05-09 9:15:00
6,6431,5,3,2,5,24,31,2020-05-09 9:15:00
6,6432,2,10,9,2,2,25,2020-05-09 9:15:00
6,6433,2,6,5,2,8,19,2020-05-09 9:15:00
6,6434,3,1,0,3,9,22,2020-05-09 9:15:00
6,6435,4,8,6,4,31,59,2020-05-09 9:15:00
6,6436,2,1,1,2,11,21,2020-05-09 9:15:00
6,6437,2,5,5,2,25,127,2020-05-09 9:15:00
6,6438,2,6,6,2,25,32,2020-05-09 9:15:00
6,6439,2,1,1,2,14,9,2020-05-09 9:15:00
6,6440,5,5,2,5,59,78,2020-05-09 9:15:00
6,6531,4,12,11,4,61,216,2020-05-09 9:15:00
6,6532,2,2,0,2,27,36,2020-05-09 9:15:00
6,6533,3,2,2,3,23,43,2020-05-09 9:15:00
6,6534,3,3,2,2,38,125,2020-05-09 9:15:00
6,6535,4,1,1,4,24,15,2020-05-09 9:15:00
6,6611,6,4,2,6,50,139,2020-05-09 9:15:00
6,6631,4,7,6,4,26,57,2020-05-09 9:15:00
6,6632,3,1,0,3,27,46,2020-05-09 9:15:00
6,6633,3,0,0,3,15,15,2020-05-09 9:15:00
6,6634,3,2,0,3,31,21,2020-05-09 9:15:00
6,6635,5,0,0,5,47,48,2020-05-09 9:15:00
6,6636,2,2,1,2,19,26,2020-05-09 9:15:00
7,7111,5,0,0,4,46,65,2020-05-09 9:15:00
7,7131,2,1,0,2,15,13,2020-05-09 9:15:00
7,7132,2,2,0,2,10,10,2020-05-09 9:15:00
7,7133,4,0,0,4,34,22,2020-05-09 9:15:00
7,7134,2,0,0,2,11,19,2020-05-09 9:15:00
7,7135,2,0,0,2,14,3,2020-05-09 9:15:00
7,7137,4,0,0,4,27,18,2020-05-09 9:15:00
7,7138,4,1,0,4,31,26,2020-05-09 9:15:00
7,7140,2,0,0,2,8,7,2020-05-09 9:15:00
7,7141,5,4,3,5,28,21,2020-05-09 9:15:00
7,7143,4,1,0,4,24,15,2020-05-09 9:15:00
7,7211,4,2,1,3,46,73,2020-05-09 9:15:00
7,7231,2,0,0,2,21,12,2020-05-09 9:15:00
7,7232,2,0,0,2,4,13,2020-05-09 9:15:00
7,7233,2,4,3,2,14,4,2020-05-09 9:15:00
7,7235,2,1,1,2,8,10,2020-05-09 9:15:00
7,7311,1,1,1,1,9,13,2020-05-09 9:15:00
7,7312,1,4,4,1,56,118,2020-05-09 9:15:00
7,7313,3,1,1,2,14,6,2020-05-09 9:15:00
7,7314,4,2,1,4,52,73,2020-05-09 9:15:00
7,7315,2,8,5,2,38,106,2020-05-09 9:15:00
7,7316,1,0,0,1,13,8,2020-05-09 9:15:00
7,7317,1,0,0,1,5,12,2020-05-09 9:15:00
7,7318,3,4,2,2,7,25,2020-05-09 9:15:00
7,7319,1,1,0,1,6,25,2020-05-09 9:15:00
7,7320,1,1,1,1,10,5,2020-05-09 9:15:00
7,7331,1,1,0,1,2,6,2020-05-09 9:15:00
7,7332,2,2,1,2,7,11,2020-05-09 9:15:00
7,7333,2,0,0,2,4,8,2020-05-09 9:15:00
7,7334,2,0,0,2,13,16,2020-05-09 9:15:00
7,7335,1,0,0,1,8,7,2020-05-09 9:15:00
7,7336,1,0,0,1,4,12,2020-05-09 9:15:00
7,7339,2,8,6,2,13,14,2020-05-09 9:15:00
7,7340,1,0,0,1,7,2,2020-05-09 9:15:00
8,8111,10,19,11,9,227,290,2020-05-09 9:15:00
8,8115,4,3,3,4,22,41,2020-05-09 9:15:00
8,8116,6,6,4,4,46,44,2020-05-09 9:15:00
8,8117,3,5,5,2,32,33,2020-05-09 9:15:00
8,8118,5,18,13,4,139,87,2020-05-09 9:15:00
8,8119,2,7,5,2,63,45,2020-05-09 9:15:00
8,8121,1,13,8,1,67,42,2020-05-09 9:15:00
8,8125,2,5,1,2,21,28,2020-05-09 9:15:00
8,8126,1,2,0,1,4,8,2020-05-09 9:15:00
8,8127,2,4,2,2,10,18,2020-05-09 9:15:00
8,8128,3,6,5,3,35,33,2020-05-09 9:15:00
8,8135,1,1,0,1,9,15,2020-05-09 9:15:00
8,8136,3,5,5,3,21,29,2020-05-09 9:15:00
8,8211,1,6,5,1,11,13,2020-05-09 9:15:00
8,8212,4,2,2,4,59,119,2020-05-09 9:15:00
8,8215,3,3,2,3,50,35,2020-05-09 9:15:00
8,8216,2,0,0,2,2,13,2020-05-09 9:15:00
8,8221,5,15,8,5,97,212,2020-05-09 9:15:00
8,8222,4,10,7,3,31,96,2020-05-09 9:15:00
8,8225,3,2,2,3,5,15,2020-05-09 9:15:00
8,8226,4,1,0,4,14,32,2020-05-09 9:15:00
8,8231,2,4,3,2,35,38,2020-05-09 9:15:00
8,8235,2,3,3,2,8,14,2020-05-09 9:15:00
8,8236,2,0,0,2,18,12,2020-05-09 9:15:00
8,8237,1,1,0,1,6,8,2020-05-09 9:15:00
8,8311,5,13,11,4,56,139,2020-05-09 9:15:00
8,8315,4,0,0,4,41,80,2020-05-09 9:15:00
8,8316,2,3,1,2,6,8,2020-05-09 9:15:00
8,8317,6,9,4,6,77,50,2020-05-09 9:15:00
8,8325,2,4,2,2,5,11,2020-05-09 9:15:00
8,8326,2,6,5,1,11,42,2020-05-09 9:15:00
8,8327,1,4,3,1,12,8,2020-05-09 9:15:00
8,8335,6,2,0,5,32,56,2020-05-09 9:15:00
8,8336,1,5,3,1,5,20,2020-05-09 9:15:00
8,8337,2,3,2,2,16,22,2020-05-09 9:15:00
8,8415,2,4,3,1,22,34,2020-05-09 9:15:00
8,8416,5,17,17,2,24,106,2020-05-09 9:15:00
8,8417,1,5,5,1,12,16,2020-05-09 9:15:00
8,8421,3,13,3,3,75,79,2020-05-09 9:15:00
8,8425,2,2,2,2,17,13,2020-05-09 9:15:00
8,8426,1,4,3,1,14,13,2020-05-09 9:15:00
8,8435,3,1,1,3,41,36,2020-05-09 9:15:00
8,8436,4,8,4,3,15,47,2020-05-09 9:15:00
8,8437,1,5,3,1,8,14,2020-05-09 9:15:00
9,9161,1,0,0,1,11,46,2020-05-09 9:15:00
9,9162,28,120,76,26,297,582,2020-05-09 9:15:00
9,9163,1,6,5,1,43,27,2020-05-09 9:15:00
9,9171,2,0,0,1,5,30,2020-05-09 9:15:00
9,9172,3,5,5,3,4,20,2020-05-09 9:15:00
9,9173,2,5,3,2,7,21,2020-05-09 9:15:00
9,9174,1,8,7,1,38,30,2020-05-09 9:15:00
9,9175,1,1,1,1,12,8,2020-05-09 9:15:00
9,9176,3,3,2,3,34,43,2020-05-09 9:15:00
9,9177,1,2,1,1,7,20,2020-05-09 9:15:00
9,9178,1,11,2,1,2,22,2020-05-09 9:15:00
9,9179,1,0,0,1,1,14,2020-05-09 9:15:00
9,9180,2,1,1,2,51,64,2020-05-09 9:15:00
9,9182,1,1,1,1,21,9,2020-05-09 9:15:00
9,9183,1,5,1,1,20,9,2020-05-09 9:15:00
9,9184,2,0,0,2,10,8,2020-05-09 9:15:00
9,9185,3,3,3,2,14,15,2020-05-09 9:15:00
9,9186,1,1,1,1,10,3,2020-05-09 9:15:00
9,9187,4,20,12,4,14,43,2020-05-09 9:15:00
9,9188,5,9,3,5,54,43,2020-05-09 9:15:00
9,9189,3,8,3,2,21,42,2020-05-09 9:15:00
9,9190,3,0,0,3,22,22,2020-05-09 9:15:00
9,9261,4,2,2,3,18,47,2020-05-09 9:15:00
9,9262,3,3,1,2,16,28,2020-05-09 9:15:00
9,9263,1,1,0,1,16,25,2020-05-09 9:15:00
9,9271,2,7,5,2,14,21,2020-05-09 9:15:00
9,9272,2,0,0,2,13,9,2020-05-09 9:15:00
9,9273,3,0,0,3,16,12,2020-05-09 9:15:00
9,9274,1,3,2,1,4,6,2020-05-09 9:15:00
9,9275,1,3,3,1,5,13,2020-05-09 9:15:00
9,9276,2,1,0,2,18,7,2020-05-09 9:15:00
9,9277,1,6,6,1,26,9,2020-05-09 9:15:00
9,9278,2,2,2,2,23,4,2020-05-09 9:15:00
9,9279,2,5,2,2,8,11,2020-05-09 9:15:00
9,9361,1,3,1,1,14,12,2020-05-09 9:15:00
9,9362,4,51,32,4,80,263,2020-05-09 9:15:00
9,9363,1,10,4,1,20,51,2020-05-09 9:15:00
9,9371,1,1,1,1,6,8,2020-05-09 9:15:00
9,9372,1,1,1,1,5,12,2020-05-09 9:15:00
9,9373,1,1,1,1,14,21,2020-05-09 9:15:00
9,9375,2,4,3,2,2,12,2020-05-09 9:15:00
9,9376,3,7,5,3,21,17,2020-05-09 9:15:00
9,9461,4,3,2,1,24,38,2020-05-09 9:15:00
9,9462,5,4,4,2,13,54,2020-05-09 9:15:00
9,9463,1,4,3,1,12,24,2020-05-09 9:15:00
9,9464,1,1,1,1,14,28,2020-05-09 9:15:00
9,9471,2,1,0,2,9,8,2020-05-09 9:15:00
9,9472,1,0,0,1,6,3,2020-05-09 9:15:00
9,9474,2,1,1,2,10,15,2020-05-09 9:15:00
9,9475,2,1,1,2,5,12,2020-05-09 9:15:00
9,9476,1,0,0,1,10,7,2020-05-09 9:15:00
9,9477,1,0,0,1,6,32,2020-05-09 9:15:00
9,9478,2,3,2,2,15,14,2020-05-09 9:15:00
9,9479,2,0,0,2,19,6,2020-05-09 9:15:00
9,9561,2,2,2,2,13,18,2020-05-09 9:15:00
9,9562,2,0,0,2,5,21,2020-05-09 9:15:00
9,9563,2,5,4,2,25,27,2020-05-09 9:15:00
9,9564,8,10,8,6,111,141,2020-05-09 9:15:00
9,9571,3,4,2,3,19,15,2020-05-09 9:15:00
9,9572,1,0,0,1,2,4,2020-05-09 9:15:00
9,9574,3,1,0,3,8,16,2020-05-09 9:15:00
9,9575,2,1,1,1,9,15,2020-05-09 9:15:00
9,9576,1,0,0,1,9,5,2020-05-09 9:15:00
9,9577,2,1,1,2,4,12,2020-05-09 9:15:00
9,9661,2,7,5,1,13,51,2020-05-09 9:15:00
9,9662,2,8,5,2,3,48,2020-05-09 9:15:00
9,9663,3,13,10,3,54,107,2020-05-09 9:15:00
9,9671,1,0,0,1,8,2,2020-05-09 9:15:00
9,9672,4,2,1,4,16,46,2020-05-09 9:15:00
9,9673,1,4,1,1,37,129,2020-05-09 9:15:00
9,9674,2,1,1,2,9,7,2020-05-09 9:15:00
9,9675,1,0,0,1,6,6,2020-05-09 9:15:00
9,9676,1,0,0,1,5,9,2020-05-09 9:15:00
9,9677,1,0,0,1,5,3,2020-05-09 9:15:00
9,9678,2,0,0,2,5,3,2020-05-09 9:15:00
9,9679,1,1,1,1,2,10,2020-05-09 9:15:00
9,9761,3,3,2,2,50,105,2020-05-09 9:15:00
9,9762,1,1,1,1,14,17,2020-05-09 9:15:00
9,9763,1,1,1,1,3,28,2020-05-09 9:15:00
9,9764,1,0,0,1,13,18,2020-05-09 9:15:00
9,9771,2,5,5,2,11,15,2020-05-09 9:15:00
9,9772,2,0,0,2,4,9,2020-05-09 9:15:00
9,9773,2,0,0,2,8,16,2020-05-09 9:15:00
9,9774,4,1,0,4,18,49,2020-05-09 9:15:00
9,9775,2,3,0,2,7,11,2020-05-09 9:15:00
9,9776,2,0,0,2,9,7,2020-05-09 9:15:00
9,9777,2,3,3,2,7,13,2020-05-09 9:15:00
9,9778,2,3,3,2,8,12,2020-05-09 9:15:00
9,9779,3,2,1,3,5,25,2020-05-09 9:15:00
9,9780,1,1,1,1,21,15,2020-05-09 9:15:00
10,10041,7,6,5,7,118,124,2020-05-09 9:15:00
10,10042,2,0,0,2,15,10,2020-05-09 9:15:00
10,10043,3,0,0,3,14,21,2020-05-09 9:15:00
10,10044,4,3,3,3,33,38,2020-05-09 9:15:00
10,10045,9,2,1,2,45,76,2020-05-09 9:15:00
10,10046,1,1,1,1,0,16,2020-05-09 9:15:00
11,11000,59,115,91,42,417,1064,2020-05-09 9:15:00
12,12051,3,0,0,3,11,42,2020-05-09 9:15:00
12,12052,2,0,0,2,44,57,2020-05-09 9:15:00
12,12053,1,0,0,1,6,9,2020-05-09 9:15:00
12,12054,3,5,3,3,31,29,2020-05-09 9:15:00
12,12060,2,6,1,2,48,64,2020-05-09 9:15:00
12,12061,5,0,0,5,22,49,2020-05-09 9:15:00
12,12062,3,0,0,3,20,23,2020-05-09 9:15:00
12,12063,2,1,0,2,11,14,2020-05-09 9:15:00
12,12064,3,2,2,3,27,18,2020-05-09 9:15:00
12,12065,5,1,1,5,38,21,2020-05-09 9:15:00
12,12066,1,1,1,1,15,25,2020-05-09 9:15:00
12,12067,4,2,2,4,82,71,2020-05-09 9:15:00
12,12068,3,1,0,3,20,22,2020-05-09 9:15:00
12,12069,3,3,1,3,39,61,2020-05-09 9:15:00
12,12070,2,0,0,2,17,8,2020-05-09 9:15:00
12,12071,3,0,0,3,12,11,2020-05-09 9:15:00
12,12072,2,0,0,2,12,10,2020-05-09 9:15:00
12,12073,4,0,0,4,18,23,2020-05-09 9:15:00
13,13003,2,0,0,2,67,82,2020-05-09 9:15:00
13,13004,1,0,0,1,5,49,2020-05-09 9:15:00
13,13071,5,2,1,5,35,66,2020-05-09 9:15:00
13,13072,5,0,0,4,15,41,2020-05-09 9:15:00
13,13073,4,0,0,4,20,50,2020-05-09 9:15:00
13,13074,2,0,0,2,7,36,2020-05-09 9:15:00
13,13075,6,1,1,6,71,135,2020-05-09 9:15:00
13,13076,7,1,0,7,36,120,2020-05-09 9:15:00
14,14511,3,5,4,3,34,144,2020-05-09 9:15:00
14,14521,6,5,3,6,39,50,2020-05-09 9:15:00
14,14522,5,0,0,5,37,34,2020-05-09 9:15:00
14,14523,3,1,0,3,25,47,2020-05-09 9:15:00
14,14524,5,8,7,5,33,84,2020-05-09 9:15:00
14,14612,11,4,3,6,57,195,2020-05-09 9:15:00
14,14625,6,1,1,5,24,40,2020-05-09 9:15:00
14,14626,5,0,0,5,20,38,2020-05-09 9:15:00
14,14627,5,3,1,5,52,42,2020-05-09 9:15:00
14,14628,5,29,11,5,53,68,2020-05-09 9:15:00
14,14713,8,6,2,7,138,283,2020-05-09 9:15:00
14,14729,3,0,0,3,22,31,2020-05-09 9:15:00
14,14730,7,1,1,7,40,36,2020-05-09 9:15:00
15,15001,1,0,0,1,1,5,2020-05-09 9:15:00
15,15002,6,7,6,5,75,234,2020-05-09 9:15:00
15,15003,7,1,1,5,49,181,2020-05-09 9:15:00
15,15081,2,0,0,2,6,14,2020-05-09 9:15:00
15,15082,3,1,1,3,36,38,2020-05-09 9:15:00
15,15083,2,5,0,2,23,21,2020-05-09 9:15:00
15,15084,3,0,0,3,26,31,2020-05-09 9:15:00
15,15085,4,1,0,4,20,35,2020-05-09 9:15:00
15,15086,2,1,1,2,14,15,2020-05-09 9:15:00
15,15087,3,0,0,3,26,15,2020-05-09 9:15:00
15,15088,2,0,0,2,8,19,2020-05-09 9:15:00
15,15089,4,0,0,4,31,42,2020-05-09 9:15:00
15,15090,2,2,0,2,33,15,2020-05-09 9:15:00
15,15091,2,0,0,2,37,26,2020-05-09 9:15:00
16,16051,2,2,2,2,33,63,2020-05-09 9:15:00
16,16052,1,6,3,1,4,42,2020-05-09 9:15:00
16,16053,1,5,5,1,25,90,2020-05-09 9:15:00
16,16054,1,2,1,1,20,14,2020-05-09 9:15:00
16,16055,1,0,0,1,7,9,2020-05-09 9:15:00
16,16056,1,0,0,1,27,17,2020-05-09 9:15:00
16,16061,3,1,1,3,13,17,2020-05-09 9:15:00
16,16062,3,7,4,3,48,33,2020-05-09 9:15:00
16,16063,3,0,0,3,16,71,2020-05-09 9:15:00
16,16064,3,3,2,3,78,26,2020-05-09 9:15:00
16,16065,1,0,0,1,6,6,2020-05-09 9:15:00
16,16066,2,2,1,2,14,34,2020-05-09 9:15:00
16,16067,1,1,0,1,5,23,2020-05-09 9:15:00
16,16068,1,0,0,1,10,8,2020-05-09 9:15:00
16,16069,1,0,0,1,3,5,2020-05-09 9:15:00
16,16070,2,0,0,2,10,6,2020-05-09 9:15:00
16,16071,3,5,3,3,46,80,2020-05-09 9:15:00
16,16072,1,0,0,1,2,6,2020-05-09 9:15:00
16,16073,1,0,0,1,14,8,2020-05-09 9:15:00
16,16074,1,0,0,1,12,4,2020-05-09 9:15:00
16,16075,1,0,0,1,4,2,2020-05-09 9:15:00
16,16076,1,6,5,1,7,10,2020-05-09 9:15:00
16,16077,2,0,0,1,20,28,2020-05-09 9:15:00
1,1001,2,1,1,2,49,35,2020-05-10 9:15:00
1,1002,5,2,2,3,119,123,2020-05-10 9:15:00
1,1003,2,2,2,2,118,105,2020-05-10 9:15:00
1,1004,1,0,0,1,21,17,2020-05-10 9:15:00
1,1051,1,2,2,1,54,32,2020-05-10 9:15:00
1,1053,2,0,0,2,15,8,2020-05-10 9:15:00
1,1054,3,0,0,3,20,24,2020-05-10 9:15:00
1,1055,3,0,0,3,23,31,2020-05-10 9:15:00
1,1056,2,2,2,2,12,26,2020-05-10 9:15:00
1,1057,1,0,0,1,5,7,2020-05-10 9:15:00
1,1058,2,2,0,2,25,26,2020-05-10 9:15:00
1,1059,1,0,0,1,11,13,2020-05-10 9:15:00
1,1060,3,0,0,3,58,68,2020-05-10 9:15:00
1,1061,1,0,0,1,15,25,2020-05-10 9:15:00
1,1062,3,1,0,3,22,36,2020-05-10 9:15:00
2,2000,24,65,52,22,317,561,2020-05-10 9:15:00
3,3101,5,4,4,5,70,82,2020-05-10 9:15:00
3,3102,2,0,0,2,15,12,2020-05-10 9:15:00
3,3103,1,1,1,1,27,21,2020-05-10 9:15:00
3,3151,1,0,0,1,15,7,2020-05-10 9:15:00
3,3153,3,6,4,3,34,40,2020-05-10 9:15:00
3,3154,1,1,1,1,18,16,2020-05-10 9:15:00
3,3155,2,0,0,2,10,13,2020-05-10 9:15:00
3,3157,1,1,0,1,9,13,2020-05-10 9:15:00
3,3158,1,3,3,1,7,9,2020-05-10 9:15:00
3,3159,6,10,5,6,68,121,2020-05-10 9:15:00
3,3241,16,26,15,16,179,337,2020-05-10 9:15:00
3,3251,3,2,1,3,6,6,2020-05-10 9:15:00
3,3252,4,2,1,4,18,52,2020-05-10 9:15:00
3,3254,4,5,2,4,44,54,2020-05-10 9:15:00
3,3255,1,0,0,1,2,12,2020-05-10 9:15:00
3,3256,1,0,0,1,20,14,2020-05-10 9:15:00
3,3257,1,2,1,1,4,19,2020-05-10 9:15:00
3,3351,3,0,0,1,21,26,2020-05-10 9:15:00
3,3352,2,0,0,2,8,10,2020-05-10 9:15:00
3,3353,2,2,0,2,21,14,2020-05-10 9:15:00
3,3354,1,0,0,1,18,6,2020-05-10 9:15:00
3,3355,1,0,0,1,19,19,2020-05-10 9:15:00
3,3356,2,0,0,2,4,12,2020-05-10 9:15:00
3,3357,3,1,1,2,14,20,2020-05-10 9:15:00
3,3358,3,0,0,3,23,19,2020-05-10 9:15:00
3,3359,3,0,0,2,11,26,2020-05-10 9:15:00
3,3360,2,1,0,2,32,20,2020-05-10 9:15:00
3,3361,2,1,0,2,10,7,2020-05-10 9:15:00
3,3401,1,2,2,1,14,13,2020-05-10 9:15:00
3,3402,1,0,0,1,13,8,2020-05-10 9:15:00
3,3403,4,12,8,3,192,70,2020-05-10 9:15:00
3,3404,3,5,4,3,91,55,2020-05-10 9:15:00
3,3405,1,1,0,1,15,0,2020-05-10 9:15:00
3,3451,3,2,2,2,13,23,2020-05-10 9:15:00
3,3452,2,1,1,2,13,25,2020-05-10 9:15:00
3,3453,2,1,1,2,14,28,2020-05-10 9:15:00
3,3454,5,5,3,5,42,45,2020-05-10 9:15:00
3,3455,2,0,0,2,14,5,2020-05-10 9:15:00
3,3456,1,3,3,1,9,21,2020-05-10 9:15:00
3,3457,3,0,0,2,28,15,2020-05-10 9:15:00
3,3458,1,0,0,1,14,3,2020-05-10 9:15:00
3,3459,7,0,0,6,59,67,2020-05-10 9:15:00
3,3460,3,0,0,3,55,14,2020-05-10 9:15:00
3,3462,1,0,0,1,10,3,2020-05-10 9:15:00
4,4011,10,6,5,9,88,105,2020-05-10 9:15:00
4,4012,2,3,2,2,5,21,2020-05-10 9:15:00
5,5111,12,19,8,11,85,224,2020-05-10 9:15:00
5,5112,12,14,10,9,90,155,2020-05-10 9:15:00
5,5113,15,21,21,14,105,247,2020-05-10 9:15:00
5,5114,6,7,6,4,36,71,2020-05-10 9:15:00
5,5116,5,9,8,4,39,80,2020-05-10 9:15:00
5,5117,2,3,2,2,20,33,2020-05-10 9:15:00
5,5119,5,0,0,4,36,32,2020-05-10 9:15:00
5,5120,1,3,2,1,21,16,2020-05-10 9:15:00
5,5122,3,8,8,3,41,52,2020-05-10 9:15:00
5,5124,5,7,6,5,109,104,2020-05-10 9:15:00
5,5154,5,9,7,5,28,49,2020-05-10 9:15:00
5,5158,5,3,1,5,37,33,2020-05-10 9:15:00
5,5162,7,7,6,6,39,83,2020-05-10 9:15:00
5,5166,4,4,3,4,17,43,2020-05-10 9:15:00
5,5170,9,10,4,8,74,95,2020-05-10 9:15:00
5,5314,16,13,10,11,81,202,2020-05-10 9:15:00
5,5315,24,19,16,17,91,310,2020-05-10 9:15:00
5,5316,4,0,0,2,39,49,2020-05-10 9:15:00
5,5334,8,22,20,7,57,176,2020-05-10 9:15:00
5,5358,6,3,3,5,32,48,2020-05-10 9:15:00
5,5362,7,6,4,7,28,51,2020-05-10 9:15:00
5,5366,3,2,1,3,2,45,2020-05-10 9:15:00
5,5370,3,5,5,3,5,26,2020-05-10 9:15:00
5,5374,6,0,0,6,39,39,2020-05-10 9:15:00
5,5378,4,1,1,4,24,28,2020-05-10 9:15:00
5,5382,5,3,1,5,21,65,2020-05-10 9:15:00
5,5512,2,1,1,2,42,21,2020-05-10 9:15:00
5,5513,6,2,1,4,64,69,2020-05-10 9:15:00
5,5515,8,10,7,7,59,202,2020-05-10 9:15:00
5,5554,5,3,3,5,34,47,2020-05-10 9:15:00
5,5558,3,0,0,3,18,15,2020-05-10 9:15:00
5,5562,14,6,1,14,118,189,2020-05-10 9:15:00
5,5566,6,12,7,5,33,66,2020-05-10 9:15:00
5,5570,5,1,1,5,33,27,2020-05-10 9:15:00
5,5711,4,5,4,4,58,92,2020-05-10 9:15:00
5,5754,3,2,1,3,22,32,2020-05-10 9:15:00
5,5758,4,2,2,3,23,49,2020-05-10 9:15:00
5,5762,5,2,2,5,20,23,2020-05-10 9:15:00
5,5766,2,4,1,2,27,55,2020-05-10 9:15:00
5,5770,6,4,1,6,54,101,2020-05-10 9:15:00
5,5774,5,5,8,4,51,90,2020-05-10 9:15:00
5,5911,7,5,3,5,102,145,2020-05-10 9:15:00
5,5913,8,7,7,8,69,248,2020-05-10 9:15:00
5,5914,5,4,3,5,45,41,2020-05-10 9:15:00
5,5915,5,1,0,5,35,50,2020-05-10 9:15:00
5,5916,4,4,4,4,25,44,2020-05-10 9:15:00
5,5954,5,3,2,5,39,64,2020-05-10 9:15:00
5,5958,8,4,1,8,46,57,2020-05-10 9:15:00
5,5962,8,11,9,8,49,77,2020-05-10 9:15:00
5,5966,3,7,4,3,19,29,2020-05-10 9:15:00
5,5970,6,1,1,6,59,81,2020-05-10 9:15:00
5,5974,8,1,1,7,28,76,2020-05-10 9:15:00
5,5978,8,1,0,8,68,68,2020-05-10 9:15:00
6,6411,5,8,2,4,19,44,2020-05-10 9:15:00
6,6412,16,32,24,12,86,250,2020-05-10 9:15:00
6,6413,2,5,3,2,37,77,2020-05-10 9:15:00
